t_sec,cart_position_raw,cart_velocity_raw,pendulum_angle_raw,pendulum_velocity_raw,cart_position_norm,cart_velocity_norm,pendulum_angle_norm,pendulum_velocity_norm,cart_force,u_total,u_total_raw,is_saturated_global,delta_u_total,error_pendulum_angle,error_cart_position,delta_error_pendulum_angle,delta_error_cart_position,derivative_error_pendulum_angle,derivative_error_cart_position,integral_error_pendulum_angle,integral_error_cart_position,control_action_pendulum_angle,control_action_cart_position,delta_control_action_pendulum_angle,delta_control_action_cart_position,u_eff_pendulum_angle,u_eff_cart_position,delta_u_eff_pendulum_angle,delta_u_eff_cart_position,kp_pendulum_angle,kp_cart_position,ki_pendulum_angle,ki_cart_position,kd_pendulum_angle,kd_cart_position,global_reward_per_step,assigned_reward_per_step_pendulum_angle,assigned_reward_per_step_cart_position,episode_id
0.0,0.0,0.0,0.15700000000000003,0.0,0.0,0.0,0.14992360580595876,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.001,3.271369477523755e-07,0.0006542739861174588,0.15700044381347755,0.0008876262344810358,6.542738950621185e-08,8.178424826477126e-05,0.14992402961562035,0.0002219065586201996,4.802352941176471,0.12005882352941177,0.12005882352941177,False,0.12005882352941177,0.14992360580595876,0.0,0.14992360580595876,0.0,0.0,0.0,0.00014992360580595875,0.0,0.12005882352941177,0.0,0.12005882352941177,0.0,0.12005882352941177,0.0,0.12005882352941177,0.0,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.002,1.3100619033649388e-06,0.0013115771462887138,0.15700177376602076,0.0017722705556690046,2.6201238068068733e-07,0.00016394714328615834,0.14992529962377854,0.00044306763891732714,4.817582323376041,0.12043955808440103,0.12043955808440103,False,0.00038073455498925657,0.14992402961562035,-6.542738950621185e-08,4.2380966158717115e-07,-6.542738950621185e-08,0.00042380966158717115,-6.542738950621185e-05,0.0002998476354215791,-6.542738950621185e-11,0.12051814953010329,-7.859144570225118e-05,0.0004593260006915123,-7.859144570225118e-05,0.12051814953010329,-7.859144570225118e-05,0.0004593260006915123,-7.859144570225118e-05,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.003,2.952836781289124e-06,0.0019739744346271458,0.15700398585810627,0.002651900759532101,5.905673563511016e-07,0.00024674680432834606,0.14992741201117865,0.0006629751898830083,4.843193913676335,0.12107984784190838,0.12107984784190838,False,0.0006402897575073507,0.14992529962377854,-2.6201238068068733e-07,1.2700081581940026e-06,-1.9658499117447548e-07,0.0012700081581940026,-0.00019658499117447548,0.00044977293504535763,-3.274397701868992e-10,0.12131606457361434,-0.00023621673170595757,0.0007979150435110521,-0.0001576252860037064,0.12131606457361434,-0.00023621673170595757,0.0007979150435110521,-0.0001576252860037064,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.004,5.260540933900695e-06,0.0026414362592868217,0.15700707509456358,0.003526554683794039,1.0521081867942428e-06,0.00033017953241087916,0.14993036200779564,0.0008816386709484814,4.868664969481494,0.12171662423703736,0.12171662423703736,False,0.0006367763951289768,0.14992741201117865,-5.905673563511016e-07,2.112387400110549e-06,-3.2855497567041425e-07,0.002112387400110549,-0.00032855497567041425,0.0005997003470565363,-9.180071265380008e-10,0.1221115998066766,-0.00039497556963924495,0.0007955352330622639,-0.00015875883793328737,0.1221115998066766,-0.00039497556963924495,0.0007955352330622639,-0.00015875883793328737,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.005,8.238220108288568e-06,0.003313925000343114,0.1570110365220012,0.0043962780531743,1.6476440216628419e-06,0.0004142406250429165,0.1499341448835001,0.0010990695132935269,4.893955118824205,0.12234887797060512,0.12234887797060512,False,0.0006322537335677614,0.14993036200779564,-1.0521081867942428e-06,2.949996616985473e-06,-4.615408304431412e-07,0.002949996616985473,-0.0004615408304431412,0.0007496307090643319,-1.9701153133322435e-09,0.12290399146707635,-0.0005551134964712358,0.0007923916603997522,-0.0001601379268319909,0.12290399146707635,-0.0005551134964712358,0.0007923916603997522,-0.0001601379268319909,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.006,1.189088257604067e-05,0.003991403327948222,0.15701586523259436,0.005261116262158333,2.378176515271946e-06,0.0004989254159935008,0.14993875595167538,0.0013152790655395208,4.919065782443983,0.1229766445610996,0.1229766445610996,False,0.0006277665904944746,0.1499341448835001,-1.6476440216628419e-06,3.7828757044611194e-06,-5.955358348685991e-07,0.0037828757044611194,-0.0005955358348685991,0.000899564853947832,-3.6177593349950855e-09,0.12369326835352724,-0.0007166237924276493,0.0007892768864508903,-0.00016151029595641347,0.12369326835352724,-0.0007166237924276493,0.0007892768864508903,-0.00016151029595641347,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.007,1.622349944040082e-05,0.0046738342334966265,0.1570215563637274,0.006121114342129221,3.2446998881052735e-06,0.0005842292791871095,0.14994419056887653,0.0015302785855322298,4.943998535576159,0.12359996338940397,0.12359996338940397,False,0.0006233188283043811,0.14993875595167538,-2.378176515271946e-06,4.611068175286448e-06,-7.30532493609104e-07,0.004611068175286448,-0.000730532493609104,0.0010495036098995074,-5.995935850267032e-09,0.12447946218948908,-0.0008794988000851014,0.000786193835961832,-0.00016287500765745208,0.12447946218948908,-0.0008794988000851014,0.000786193835961832,-0.00016287500765745208,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.008,2.124100495596516e-05,0.005361181027098501,0.1570281050976341,0.006976316964388444,4.248200991208151e-06,0.000670147628387241,0.14995044413448633,0.0017440792410972072,4.9687549411397764,0.12421887352849441,0.12421887352849441,False,0.0006189101390904339,0.14994419056887653,-3.2446998881052735e-06,5.434617201149905e-06,-8.665233728333277e-07,0.005434617201149905,-0.0008665233728333277,0.001199447800468384,-9.240635738372306e-09,0.12526260445639587,-0.001043730927901458,0.0007831422669067889,-0.00016423212781635662,0.12526260445639587,-0.001043730927901458,0.0007831422669067889,-0.00016423212781635662,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
0.009000000000000001,2.6948296845284885e-05,0.006053407334963665,0.1570355066610456,0.007826768443479907,5.389659369026134e-06,0.0007566759168704529,0.14995751209037977,0.0019566921108700175,4.9933365494942406,0.12483341373735601,0.12483341373735601,False,0.0006145402088616053,0.14995044413448633,-4.248200991208151e-06,6.253565609792844e-06,-1.0035011031028773e-06,0.006253565609792844,-0.0010035011031028773,0.0013493982446028704,-1.3488836729580457e-08,0.12604272639110564,-0.001209312653749632,0.0007801219347097765,-0.00016558172584817403,0.12604272639110564,-0.001209312653749632,0.0007801219347097765,-0.00016558172584817403,0.8,1.2,0.8,1.0,0.8,1.2,-0.0031412499907612053,-0.005641207220645204,0.0024999572298839987,1531
